,Fiyat,İl,İlçe,İlan No,İlan Tarihi,Marka,Seri,Model,Yıl,Yakıt Tipi,Vites Tipi,Motor Hacmi,Motor Gücü,Kilometre,Boya-değişen,Kimden,Sağ Arka Çamurluk,Arka Kaput,Sol Arka Çamurluk,Sağ Arka Kapı,Sağ Ön Kapı,Tavan,Sol Arka Kapı,Sol Ön Kapı,Sağ Ön Çamurluk,Motor Kaputu,Sol Ön Çamurluk,Ön Tampon,Arka Tampon,URL
5059,195000,GAZİANTEP,ŞEHİTKAMİL,17412320,23 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014,Dizel,Düz,1598,105,175000,1 boyalı,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2014-model/17412320
5060,195000,OSMANİYE,TOPRAKKALE,17409973,22 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012,Dizel,Düz,1598,105,158000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2012-model/17409973
5061,195000,BURSA,NİLÜFER,17012845,21 Nisan 2021,Volkswagen,Jetta,1.6 TDi Comfortline,2014,Dizel,Düz,1598,105,91000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-6-tdi-comfortline/sahibinden-volkswagen-jetta-1-6-tdi-comfortline-2014-model/17012845
5062,195000,İSTANBUL,SANCAKTEPE,17393886,20 Nisan 2021,Volkswagen,Jetta,1.6 TDi Trendline,2012,Dizel,Düz,1598,105,85000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-6-tdi-trendline/sahibinden-volkswagen-jetta-1-6-tdi-trendline-2012-model/17393886
5063,195000,ANKARA,ÇANKAYA,17390915,19 Nisan 2021,Volkswagen,Golf,1.2 TSi Comfortline,2016,Benzin,Yarı Otomatik,1197,110,59000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-2-tsi-comfortline/sahibinden-volkswagen-golf-1-2-tsi-comfortline-2016-model/17390915
5064,195000,ANKARA,YENİMAHALLE,17370586,16 Nisan 2021,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2014,Dizel,Düz,1598,105,77000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-6-tdi-bluemotion-highline/2014-77binde-highline-golf7/17370586
5065,195000,ESKİŞEHİR,TEPEBAŞI,16498921,15 Nisan 2021,Volkswagen,Jetta,1.2 TSi BlueMotion Trendline,2017,Benzin,Düz,1197,105,30850,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-2-tsi-bluemotion-trendline/sahibinden-volkswagen-jetta-1-2-tsi-bluemotion-trendline-2017-model/16498921
5066,195000,ERZURUM,YAKUTİYE,17353085,13 Nisan 2021,Volkswagen,Golf,1.4 TSi Comfortline,2013,Benzin,Düz,1395,122,96000,4 boyalı,Sahibinden,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-4-tsi-comfortline/sahibinden-acill-satilik-volkswagen-golf-1-4-tsi-comfortline-2013-model/17353085
5067,195000,SAMSUN,ÇARŞAMBA,17350700,12 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012,Dizel,Düz,1598,105,160000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2012-model/17350700
5068,195000,İZMİR,BORNOVA,17339412,11 Nisan 2021,Volkswagen,Polo,1.4 TDi Comfortline,2015,Dizel,Yarı Otomatik,1422,90,59000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-4-tdi-comfortline/sahibinden-volkswagen-polo-1-4-tdi-comfortline-hatasiz-boyasiz-tramersiz-orjinal/17339412
5069,195000,İSTANBUL,AVCILAR,15258675,09 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,Dizel,Yarı Otomatik,1598,105,172000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2013-model/15258675
5070,195000,ANTALYA,ALANYA,17312520,06 Nisan 2021,Volkswagen,Scirocco,1.4 TSi Sportline,2014,Benzin,Yarı Otomatik,1390,160,149750,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-scirocco-1-4-tsi-sportline/dsg-160-hp-cam-tavan-r-line-body-kit/17312520
5071,195000,YALOVA,MERKEZ,17307440,05 Nisan 2021,Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2011,Benzin,Yarı Otomatik,1390,122,81500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-4-tsi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-4-tsi-bluemotion-comfortline-2011-model/17307440
5072,195000,İSTANBUL,PENDİK,17294903,03 Nisan 2021,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2012,Dizel,Yarı Otomatik,1598,105,173000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-golf-1-6-tdi-bluemotion-highline-2012-model/17294903
5073,195000,ERZURUM,YAKUTİYE,17277591,01 Nisan 2021,Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2011,Benzin,Yarı Otomatik,1390,122,93000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-4-tsi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-4-tsi-bluemotion-comfortline-2011-model/17277591
5074,195000,KIRIKKALE,MERKEZ,17275768,31 Mart 2021,Volkswagen,Passat,2.0 TDi BlueMotion Highline,2011,Dizel,Yarı Otomatik,1968,140,189000,1 boyalı,Sahibinden,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-2-0-tdi-bluemotion-highline/sahibinden-volkswagen-passat-2-0-tdi-bluemotion-highline-2011-model/17275768
5075,195000,ŞIRNAK,CİZRE,17275284,31 Mart 2021,Volkswagen,Golf,1.2 TSi Comfortline,2016,Benzin,Düz,1197,110,81500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-2-tsi-comfortline/sahibinden-volkswagen-golf-1-2-tsi-comfortline-2016-model-mardin/17275284
5076,195000,GAZİANTEP,YAVUZELİ,17269554,30 Mart 2021,Volkswagen,Golf,1.2 TSi Comfortline,2015,Benzin,Yarı Otomatik,1197,110,128000,"1 değişen, 1 boyalı",Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-2-tsi-comfortline/ilk-sahibinden-surus-comfor-paketli-ekstrali/17269554
5077,195000,DİYARBAKIR,YENİŞEHİR,16510857,30 Mart 2021,Volkswagen,Jetta,1.2 TSi BlueMotion Comfortline,2017,Benzin,Düz,1197,105,50500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-2-tsi-bluemotion-comfortline/sahibinden-volkswagen-jetta-1-2-tsi-bluemotion-comfortline-2017-model/16510857
5078,195000,İZMİR,FOÇA,17258052,29 Mart 2021,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2012,Dizel,Düz,1598,105,139000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-6-tdi-bluemotion-comfortline/astsubaydan-hatasiz-boyasiz-golf-7/17258052
5079,195000,ANKARA,POLATLI,17257575,29 Mart 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2011,Dizel,Düz,1598,105,184000,1 boyalı,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2011-model/17257575
5080,195000,ANKARA,ALTINDAĞ,16499919,29 Mart 2021,Volkswagen,Jetta,1.6 TDi Highline,2014,Dizel,Düz,1598,105,133000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-6-tdi-highline/sahibinden-volkswagen-jetta-1-6-tdi-highline-2014-model/16499919
5081,195000,KAYSERİ,TALAS,17247578,27 Mart 2021,Volkswagen,Jetta,1.6 TDi Highline,2014,Dizel,Düz,1598,105,182000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-6-tdi-highline/sahibinden-volkswagen-jetta-1-6-tdi-highline-2014-model/17247578
5082,195000,GAZİANTEP,ŞAHİNBEY,17241470,26 Mart 2021,Volkswagen,Polo,1.0 Comfortline,2019,Benzin,Yarı Otomatik,999,95,9750,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-0-comfortline/sahibinden-volkswagen-polo-1-0-comfortline-2019-model/17241470
5083,195000,BARTIN,MERKEZ,17237230,25 Mart 2021,Volkswagen,Golf,1.0 TSi Midline Plus,2019,Benzin,Düz,999,115,18000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-0-tsi-midline-plus/sahibinden-volkswagen-golf-1-0-tsi-midline-plus-2019-model/17237230
5084,195000,İSTANBUL,EYÜPSULTAN,17216041,23 Mart 2021,Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2014,Benzin,Yarı Otomatik,1390,122,145500,Belirtilmemiş,Sahibinden,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-4-tsi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-4-tsi-bluemotion-comfortline-2014-model/17216041
5085,195000,VAN,İPEKYOLU,16466988,23 Mart 2021,Volkswagen,VW CC,1.4 TSi,2012,Benzin,Yarı Otomatik,1390,160,158000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-vw-cc-1-4-tsi/son-fiyat-hatasiz-boyasiz-orjinal/16466988
5086,195000,DENİZLİ,MERKEZEFENDİ,17211569,22 Mart 2021,Volkswagen,Jetta,1.2 TSi Comfortline,2015,Benzin,Düz,1197,105,71400,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-2-tsi-comfortline/sahibinden-volkswagen-jetta-1-2-tsi-comfortline-2015-model/17211569
5087,195000,KAHRAMANMARAŞ,ELBİSTAN,16257704,24 Nisan 2021,Volkswagen,Passat,2.0 TDi Comfortline,2009,Dizel,Yarı Otomatik,1968,140,107000,Belirtilmemiş,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-2-0-tdi-comfortline/sahibinden-101-000-km-hatasiz-volkswagen-passat-2-0-tdi-comfortline-2009-model/16257704
5088,195000,İSTANBUL,ÜMRANİYE,17414121,23 Nisan 2021,Volkswagen,Jetta,1.4 TSi BlueMotion Comfortline,2017,Benzin,Yarı Otomatik,1395,125,91000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-4-tsi-bluemotion-comfortline/sahibinden-hatasiz-servis-bakimli-volkswagen-jetta-1-4-tsi-bluemotion-comfortline-2017-model/17414121
5089,195000,GAZİANTEP,ŞEHİTKAMİL,17412320,23 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014,Dizel,Düz,1598,105,175000,1 boyalı,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2014-model/17412320
5090,195000,OSMANİYE,TOPRAKKALE,17409973,22 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012,Dizel,Düz,1598,105,158000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2012-model/17409973
5091,195000,BURSA,NİLÜFER,17012845,21 Nisan 2021,Volkswagen,Jetta,1.6 TDi Comfortline,2014,Dizel,Düz,1598,105,91000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-6-tdi-comfortline/sahibinden-volkswagen-jetta-1-6-tdi-comfortline-2014-model/17012845
5092,195000,İSTANBUL,SANCAKTEPE,17393886,20 Nisan 2021,Volkswagen,Jetta,1.6 TDi Trendline,2012,Dizel,Düz,1598,105,85000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-6-tdi-trendline/sahibinden-volkswagen-jetta-1-6-tdi-trendline-2012-model/17393886
5093,195000,ANKARA,ÇANKAYA,17390915,19 Nisan 2021,Volkswagen,Golf,1.2 TSi Comfortline,2016,Benzin,Yarı Otomatik,1197,110,59000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-2-tsi-comfortline/sahibinden-volkswagen-golf-1-2-tsi-comfortline-2016-model/17390915
5094,195000,ANKARA,YENİMAHALLE,17370586,16 Nisan 2021,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2014,Dizel,Düz,1598,105,77000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-6-tdi-bluemotion-highline/2014-77binde-highline-golf7/17370586
5095,195000,ESKİŞEHİR,TEPEBAŞI,16498921,15 Nisan 2021,Volkswagen,Jetta,1.2 TSi BlueMotion Trendline,2017,Benzin,Düz,1197,105,30850,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-2-tsi-bluemotion-trendline/sahibinden-volkswagen-jetta-1-2-tsi-bluemotion-trendline-2017-model/16498921
5096,195000,ERZURUM,YAKUTİYE,17353085,13 Nisan 2021,Volkswagen,Golf,1.4 TSi Comfortline,2013,Benzin,Düz,1395,122,96000,4 boyalı,Sahibinden,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-4-tsi-comfortline/sahibinden-acill-satilik-volkswagen-golf-1-4-tsi-comfortline-2013-model/17353085
5097,195000,SAMSUN,ÇARŞAMBA,17350700,12 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012,Dizel,Düz,1598,105,160000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2012-model/17350700
5098,195000,İZMİR,BORNOVA,17339412,11 Nisan 2021,Volkswagen,Polo,1.4 TDi Comfortline,2015,Dizel,Yarı Otomatik,1422,90,59000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-4-tdi-comfortline/sahibinden-volkswagen-polo-1-4-tdi-comfortline-hatasiz-boyasiz-tramersiz-orjinal/17339412
5099,195000,İSTANBUL,AVCILAR,15258675,09 Nisan 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,Dizel,Yarı Otomatik,1598,105,172000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2013-model/15258675
5100,195000,ANTALYA,ALANYA,17312520,06 Nisan 2021,Volkswagen,Scirocco,1.4 TSi Sportline,2014,Benzin,Yarı Otomatik,1390,160,149750,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-scirocco-1-4-tsi-sportline/dsg-160-hp-cam-tavan-r-line-body-kit/17312520
5101,195000,YALOVA,MERKEZ,17307440,05 Nisan 2021,Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2011,Benzin,Yarı Otomatik,1390,122,81500,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-4-tsi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-4-tsi-bluemotion-comfortline-2011-model/17307440
5102,195000,İSTANBUL,PENDİK,17294903,03 Nisan 2021,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2012,Dizel,Yarı Otomatik,1598,105,173000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-6-tdi-bluemotion-highline/sahibinden-volkswagen-golf-1-6-tdi-bluemotion-highline-2012-model/17294903
5103,195000,ERZURUM,YAKUTİYE,17277591,01 Nisan 2021,Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2011,Benzin,Yarı Otomatik,1390,122,93000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-4-tsi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-4-tsi-bluemotion-comfortline-2011-model/17277591
5104,195000,KIRIKKALE,MERKEZ,17275768,31 Mart 2021,Volkswagen,Passat,2.0 TDi BlueMotion Highline,2011,Dizel,Yarı Otomatik,1968,140,189000,1 boyalı,Sahibinden,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-2-0-tdi-bluemotion-highline/sahibinden-volkswagen-passat-2-0-tdi-bluemotion-highline-2011-model/17275768
5105,195000,ŞIRNAK,CİZRE,17275284,31 Mart 2021,Volkswagen,Golf,1.2 TSi Comfortline,2016,Benzin,Düz,1197,110,81500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-2-tsi-comfortline/sahibinden-volkswagen-golf-1-2-tsi-comfortline-2016-model-mardin/17275284
5106,195000,GAZİANTEP,YAVUZELİ,17269554,30 Mart 2021,Volkswagen,Golf,1.2 TSi Comfortline,2015,Benzin,Yarı Otomatik,1197,110,128000,"1 değişen, 1 boyalı",Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-2-tsi-comfortline/ilk-sahibinden-surus-comfor-paketli-ekstrali/17269554
5107,195000,DİYARBAKIR,YENİŞEHİR,16510857,30 Mart 2021,Volkswagen,Jetta,1.2 TSi BlueMotion Comfortline,2017,Benzin,Düz,1197,105,50500,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-2-tsi-bluemotion-comfortline/sahibinden-volkswagen-jetta-1-2-tsi-bluemotion-comfortline-2017-model/16510857
5108,195000,İZMİR,FOÇA,17258052,29 Mart 2021,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2012,Dizel,Düz,1598,105,139000,Tamamı orjinal,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-golf-1-6-tdi-bluemotion-comfortline/astsubaydan-hatasiz-boyasiz-golf-7/17258052
5109,195000,ANKARA,POLATLI,17257575,29 Mart 2021,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2011,Dizel,Düz,1598,105,184000,1 boyalı,Sahibinden,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-passat-1-6-tdi-bluemotion-comfortline/sahibinden-volkswagen-passat-1-6-tdi-bluemotion-comfortline-2011-model/17257575
5110,195000,ANKARA,ALTINDAĞ,16499919,29 Mart 2021,Volkswagen,Jetta,1.6 TDi Highline,2014,Dizel,Düz,1598,105,133000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-6-tdi-highline/sahibinden-volkswagen-jetta-1-6-tdi-highline-2014-model/16499919
5111,195000,KAYSERİ,TALAS,17247578,27 Mart 2021,Volkswagen,Jetta,1.6 TDi Highline,2014,Dizel,Düz,1598,105,182000,Belirtilmemiş,Sahibinden,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-jetta-1-6-tdi-highline/sahibinden-volkswagen-jetta-1-6-tdi-highline-2014-model/17247578
